"","Site","Knoll","year_month","Species","Abundance"
"7709","Princess","22","2022 b","Gnatholepis anjerensis",12
"7710","Princess","22","2022 b","Gymnothorax nudivomer",1
"7711","Princess","22","2022 b","Pseudochromis springeri",2
"7712","Princess","22","2022 b","Thalassoma rueppellii",1
"7713","Princess","23","2020 a","Abudefduf vaigiensis",1
"7714","Princess","23","2020 a","Acanthurus nigrofuscus",1
"7715","Princess","23","2020 a","Ecsenius aroni",1
"7716","Princess","23","2020 a","Ecsenius frontalis",1
"7717","Princess","23","2020 a","Istigobius decoratus",1
"7718","Princess","23","2020 a","Ostorhinchus cyanosoma",3
"7719","Princess","23","2020 a","Scarus ferrugineus",1
"7720","Princess","23","2020 a","Sufflamen albicaudatum",1
"7721","Princess","23","2020 a","Thalassoma rueppellii",3
"7722","Princess","23","2020 a","Zebrasoma desjardinii",1
"7723","Princess","23","2020 a","Zebrasoma xanthurum",3
"7724","Princess","23","2020 b","Abudefduf vaigiensis",3
"7725","Princess","23","2020 b","Acanthurus nigrofuscus",3
"7726","Princess","23","2020 b","Alloblennius pictus",1
"7727","Princess","23","2020 b","Atrosalarias fuscus",1
"7728","Princess","23","2020 b","Cheilodipterus quinquelineatus",4
"7729","Princess","23","2020 b","Ecsenius frontalis",1
"7730","Princess","23","2020 b","Gerres oyena",6
"7731","Princess","23","2020 b","Gomphosus caeruleus",1
"7732","Princess","23","2020 b","Heniochus intermedius",2
"7733","Princess","23","2020 b","Istigobius decoratus",1
"7734","Princess","23","2020 b","Larabicus quadrilineatus",2
"7735","Princess","23","2020 b","Ostorhinchus cyanosoma",1
"7736","Princess","23","2020 b","Ostorhinchus nigrofasciatus",3
"7737","Princess","23","2020 b","Parupeneus cyclostomus",1
"7738","Princess","23","2020 b","Pomacentrus trichrourus",4
"7739","Princess","23","2020 b","Pomacentrus trilineatus",1
"7740","Princess","23","2020 b","Pristiapogon exostigma",5
"7741","Princess","23","2020 b","Pseudochromis olivaceus",2
"7742","Princess","23","2020 b","Pycnochromis dimidiatus",1
"7743","Princess","23","2020 b","Thalassoma rueppellii",3
"7744","Princess","23","2020 b","Zebrasoma xanthurum",2
"7745","Princess","23","2021 a","Alloblennius pictus",1
"7746","Princess","23","2021 a","Cirripectes castaneus",1
"7747","Princess","23","2021 a","Coris aygula",1
"7748","Princess","23","2021 a","Ctenochaetus striatus",1
"7749","Princess","23","2021 a","Ecsenius frontalis",3
"7750","Princess","23","2021 a","Ecsenius nalolo",3
"7751","Princess","23","2021 a","Eviota guttata",9
"7752","Princess","23","2021 a","Eviota punyit",1
"7753","Princess","23","2021 a","Istigobius decoratus",1
"7754","Princess","23","2021 a","Ostorhinchus cyanosoma",3
"7755","Princess","23","2021 a","Ostorhinchus nigrofasciatus",1
"7756","Princess","23","2021 a","Parupeneus forsskali",2
"7757","Princess","23","2021 a","Pomacentrus trichrourus",24
"7758","Princess","23","2021 a","Pseudochromis fridmani",4
"7759","Princess","23","2021 a","Pseudochromis olivaceus",1
"7760","Princess","23","2021 a","Pterois miles",1
"7761","Princess","23","2021 a","Pycnochromis dimidiatus",3
"7762","Princess","23","2021 a","Sebastapistes cyanostigma",1
"7763","Princess","23","2021 a","Siganus luridus",1
"7764","Princess","23","2021 a","Thalassoma rueppellii",10
"7765","Princess","23","2021 a","Tripterygiidae sp.",1
"7766","Princess","23","2021 a","Zebrasoma xanthurum",2
"7767","Princess","23","2022 b","Ecsenius frontalis",1
"7768","Princess","23","2022 b","Ecsenius nalolo",2
"7769","Princess","23","2022 b","Eviota guttata",2
"7770","Princess","23","2022 b","Eviota punyit",3
"7771","Princess","23","2022 b","Gnatholepis anjerensis",5
"7772","Princess","23","2022 b","Istigobius decoratus",6
"7773","Princess","23","2022 b","Ostorhinchus nigrofasciatus",1
"7774","Princess","23","2022 b","Pomacentrus trichrourus",7
"7775","Princess","23","2022 b","Pseudochromis fridmani",2
"7776","Princess","23","2022 b","Pterois miles",1
"7777","Princess","23","2022 b","Pycnochromis dimidiatus",3
"7778","Princess","23","2022 b","Scolopsis ghanam",1
"7779","Princess","23","2022 b","Thalassoma rueppellii",2
"7780","Princess","23","2022 b","Tripterygiidae sp.",1
"7781","Princess","23","2022 b","Zebrasoma xanthurum",1
"7782","Princess","3","2018 b","Abudefduf vaigiensis",1
"7783","Princess","3","2018 b","Amphiprion bicinctus",1
"7784","Princess","3","2018 b","Cephalopholis miniata",1
"7785","Princess","3","2018 b","Chaetodon paucifasciatus",1
"7786","Princess","3","2018 b","Chaetodon trifascialis",1
"7787","Princess","3","2018 b","Chromis viridis",40
"7788","Princess","3","2018 b","Cyclichthys spilostylus",1
"7789","Princess","3","2018 b","Dascyllus marginatus",3
"7790","Princess","3","2018 b","Dascyllus trimaculatus",2
"7791","Princess","3","2018 b","Mulloidichthys flavolineatus",3
"7792","Princess","3","2018 b","Ostorhinchus cyanosoma",45
"7793","Princess","3","2018 b","Pomacentrus trichrourus",5
"7794","Princess","3","2018 b","Pseudanthias squamipinnis",21
"7795","Princess","3","2018 b","Pseudochromis springeri",2
"7796","Princess","3","2018 b","Pterois miles",1
"7797","Princess","3","2018 b","Pycnochromis dimidiatus",2
"7798","Princess","3","2018 b","Scarus ferrugineus",1
"7799","Princess","3","2018 b","Thalassoma rueppellii",2
"7800","Princess","3","2018 b","Zebrasoma xanthurum",2
"7801","Princess","3","2020 b","Acanthurus nigrofuscus",1
"7802","Princess","3","2020 b","Alloblennius pictus",2
"7803","Princess","3","2020 b","Centropyge multispinis",1
"7804","Princess","3","2020 b","Cephalopholis hemistiktos",2
"7805","Princess","3","2020 b","Chaetodon paucifasciatus",1
"7806","Princess","3","2020 b","Cheilodipterus novemstriatus",22
"7807","Princess","3","2020 b","Cheilodipterus quinquelineatus",10
"7808","Princess","3","2020 b","Cirripectes castaneus",1
"7809","Princess","3","2020 b","Dascyllus trimaculatus",3
"7810","Princess","3","2020 b","Ecsenius nalolo",2
"7811","Princess","3","2020 b","Enneapterygius pusillus",1
"7812","Princess","3","2020 b","Eviota guttata",28
"7813","Princess","3","2020 b","Eviota punyit",15
"7814","Princess","3","2020 b","Gerres oyena",5
"7815","Princess","3","2020 b","Gnatholepis anjerensis",22
"7816","Princess","3","2020 b","Gomphosus caeruleus",3
"7817","Princess","3","2020 b","Larabicus quadrilineatus",5
"7818","Princess","3","2020 b","Ostorhinchus cyanosoma",1
"7819","Princess","3","2020 b","Pomacentrus trichrourus",3
"7820","Princess","3","2020 b","Pristiapogon exostigma",1
"7821","Princess","3","2020 b","Pseudanthias squamipinnis",21
"7822","Princess","3","2020 b","Pseudocheilinus hexataenia",3
"7823","Princess","3","2020 b","Pseudochromis fridmani",5
"7824","Princess","3","2020 b","Pseudochromis olivaceus",2
"7825","Princess","3","2020 b","Pycnochromis dimidiatus",1
"7826","Princess","3","2020 b","Synodus variegatus",2
"7827","Princess","3","2020 b","Thalassoma rueppellii",4
"7828","Princess","3","2021 a","Abudefduf vaigiensis",1
"7829","Princess","3","2021 a","Alloblennius pictus",1
"7830","Princess","3","2021 a","Centropyge multispinis",1
"7831","Princess","3","2021 a","Cephalopholis hemistiktos",2
"7832","Princess","3","2021 a","Chaetodon paucifasciatus",1
"7833","Princess","3","2021 a","Chlorurus sordidus",2
"7834","Princess","3","2021 a","Coris aygula",1
"7835","Princess","3","2021 a","Ctenochaetus striatus",3
"7836","Princess","3","2021 a","Ecsenius frontalis",3
"7837","Princess","3","2021 a","Ecsenius nalolo",9
"7838","Princess","3","2021 a","Epinephelus fasciatus",1
"7839","Princess","3","2021 a","Eviota guttata",7
"7840","Princess","3","2021 a","Fusigobius neophytus",1
"7841","Princess","3","2021 a","Gnatholepis anjerensis",9
"7842","Princess","3","2021 a","Neopomacentrus miryae",5
"7843","Princess","3","2021 a","Parupeneus forsskali",1
"7844","Princess","3","2021 a","Pomacentrus trichrourus",18
"7845","Princess","3","2021 a","Pseudanthias squamipinnis",77
"7846","Princess","3","2021 a","Pseudochromis fridmani",2
"7847","Princess","3","2021 a","Pseudochromis olivaceus",1
"7848","Princess","3","2021 a","Pterois miles",1
"7849","Princess","3","2021 a","Pycnochromis dimidiatus",4
"7850","Princess","3","2021 a","Scarus fuscopurpureus",1
"7851","Princess","3","2021 a","Thalassoma rueppellii",20
"7852","Princess","3","2021 a","Tripterygiidae sp.",2
"7853","Princess","3","2022 b","Centropyge multispinis",2
"7854","Princess","3","2022 b","Cephalopholis hemistiktos",1
"7855","Princess","3","2022 b","Ecsenius frontalis",1
"7856","Princess","3","2022 b","Eviota guttata",1
"7857","Princess","3","2022 b","Eviota punyit",4
"7858","Princess","3","2022 b","Gnatholepis anjerensis",2
"7859","Princess","3","2022 b","Gomphosus caeruleus",1
"7860","Princess","3","2022 b","Parupeneus forsskali",2
"7861","Princess","3","2022 b","Pseudanthias squamipinnis",7
"7862","Princess","3","2022 b","Pseudochromis fridmani",1
"7863","Princess","3","2022 b","Pycnochromis dimidiatus",12
"7864","Princess","3","2022 b","Sufflamen albicaudatum",1
"7865","Princess","3","2022 b","Thalassoma rueppellii",2
"7866","Princess","3","2022 b","Zebrasoma xanthurum",2
"7867","Princess","4","2018 b","Acanthurus nigrofuscus",1
"7868","Princess","4","2018 b","Amphiprion bicinctus",1
"7869","Princess","4","2018 b","Bodianus diana",2
"7870","Princess","4","2018 b","Centropyge multispinis",1
"7871","Princess","4","2018 b","Cephalopholis miniata",2
"7872","Princess","4","2018 b","Cheilinus lunulatus",1
"7873","Princess","4","2018 b","Cheilodipterus lachneri",5
"7874","Princess","4","2018 b","Cheilodipterus novemstriatus",6
"7875","Princess","4","2018 b","Chromis flavaxilla",2
"7876","Princess","4","2018 b","Chromis viridis",100
"7877","Princess","4","2018 b","Ctenochaetus striatus",1
"7878","Princess","4","2018 b","Cyclichthys spilostylus",1
"7879","Princess","4","2018 b","Dascyllus marginatus",5
"7880","Princess","4","2018 b","Dascyllus trimaculatus",2
"7881","Princess","4","2018 b","Ecsenius aroni",1
"7882","Princess","4","2018 b","Ecsenius gravieri",4
"7883","Princess","4","2018 b","Labroides dimidiatus",1
"7884","Princess","4","2018 b","Meiacanthus nigrolineatus",2
"7885","Princess","4","2018 b","Mulloidichthys flavolineatus",3
"7886","Princess","4","2018 b","Neopomacentrus miryae",34
"7887","Princess","4","2018 b","Ostorhinchus cyanosoma",101
"7888","Princess","4","2018 b","Ostorhinchus nigrofasciatus",30
"7889","Princess","4","2018 b","Parupeneus forsskali",4
"7890","Princess","4","2018 b","Plagiotremus tapeinosoma",1
"7891","Princess","4","2018 b","Pomacentrus sulfureus",1
"7892","Princess","4","2018 b","Pomacentrus trichrourus",3
"7893","Princess","4","2018 b","Pristiapogon exostigma",1
"7894","Princess","4","2018 b","Pseudanthias squamipinnis",255
"7895","Princess","4","2018 b","Pseudobalistes fuscus",1
"7896","Princess","4","2018 b","Pseudocheilinus evanidus",3
"7897","Princess","4","2018 b","Pseudocheilinus hexataenia",2
"7898","Princess","4","2018 b","Pseudochromis flavivertex",1
"7899","Princess","4","2018 b","Pseudochromis fridmani",1
"7900","Princess","4","2018 b","Pterois miles",1
"7901","Princess","4","2018 b","Pycnochromis dimidiatus",5
"7902","Princess","4","2018 b","Scolopsis ghanam",2
"7903","Princess","4","2018 b","Stethojulis albovittata",1
"7904","Princess","4","2018 b","Thalassoma rueppellii",1
"7905","Princess","4","2018 b","Variola louti",1
"7906","Princess","4","2018 b","Zebrasoma xanthurum",2
"7907","Princess","4","2020 a","Acanthurus nigrofuscus",1
"7908","Princess","4","2020 a","Cephalopholis miniata",3
"7909","Princess","4","2020 a","Chaetodon fasciatus",2
"7910","Princess","4","2020 a","Cheilodipterus macrodon",10
"7911","Princess","4","2020 a","Cheilodipterus novemstriatus",12
"7912","Princess","4","2020 a","Chlorurus sordidus",1
"7913","Princess","4","2020 a","Chromis viridis",22
"7914","Princess","4","2020 a","Coris aygula",2
"7915","Princess","4","2020 a","Corythoichthys flavofasciatus",1
"7916","Princess","4","2020 a","Ctenochaetus striatus",2
"7917","Princess","4","2020 a","Dascyllus trimaculatus",10
"7918","Princess","4","2020 a","Ecsenius frontalis",1
"7919","Princess","4","2020 a","Ecsenius gravieri",2
"7920","Princess","4","2020 a","Epinephelus tauvina",2
"7921","Princess","4","2020 a","Eviota guttata",1
"7922","Princess","4","2020 a","Heniochus intermedius",1
"7923","Princess","4","2020 a","Neopomacentrus miryae",79
"7924","Princess","4","2020 a","Parupeneus macronemus",1
"7925","Princess","4","2020 a","Pomacentrus trichrourus",2
"7926","Princess","4","2020 a","Pseudanthias squamipinnis",160
"7927","Princess","4","2020 a","Pseudocheilinus hexataenia",1
"7928","Princess","4","2020 a","Pseudochromis fridmani",1
"7929","Princess","4","2020 a","Pterois miles",2
"7930","Princess","4","2020 a","Pycnochromis dimidiatus",2
"7931","Princess","4","2020 a","Thalassoma rueppellii",8
"7932","Princess","4","2020 a","Zebrasoma desjardinii",1
"7933","Princess","4","2020 a","Zebrasoma xanthurum",3
"7934","Princess","4","2020 b","Acanthurus nigrofuscus",4
"7935","Princess","4","2020 b","Anampses meleagrides",1
"7936","Princess","4","2020 b","Cephalopholis miniata",3
"7937","Princess","4","2020 b","Cheilodipterus lachneri",72
"7938","Princess","4","2020 b","Cheilodipterus novemstriatus",30
"7939","Princess","4","2020 b","Cheilodipterus quinquelineatus",64
"7940","Princess","4","2020 b","Chlorurus sordidus",1
"7941","Princess","4","2020 b","Chromis flavaxilla",10
"7942","Princess","4","2020 b","Chromis viridis",40
"7943","Princess","4","2020 b","Cirripectes castaneus",5
"7944","Princess","4","2020 b","Ctenochaetus striatus",2
"7945","Princess","4","2020 b","Cyclichthys spilostylus",1
"7946","Princess","4","2020 b","Dascyllus trimaculatus",5
"7947","Princess","4","2020 b","Ecsenius frontalis",4
"7948","Princess","4","2020 b","Ecsenius gravieri",1
"7949","Princess","4","2020 b","Epinephelus tauvina",1
"7950","Princess","4","2020 b","Eviota guttata",2
"7951","Princess","4","2020 b","Gnatholepis anjerensis",2
"7952","Princess","4","2020 b","Gomphosus caeruleus",3
"7953","Princess","4","2020 b","Istigobius decoratus",7
"7954","Princess","4","2020 b","Labroides dimidiatus",2
"7955","Princess","4","2020 b","Mulloidichthys flavolineatus",15
"7956","Princess","4","2020 b","Neopomacentrus miryae",50
"7957","Princess","4","2020 b","Ostorhinchus cyanosoma",60
"7958","Princess","4","2020 b","Ostorhinchus nigrofasciatus",1
"7959","Princess","4","2020 b","Parupeneus forsskali",7
"7960","Princess","4","2020 b","Pomacentrus sulfureus",2
"7961","Princess","4","2020 b","Pomacentrus trichrourus",6
"7962","Princess","4","2020 b","Pseudanthias squamipinnis",300
"7963","Princess","4","2020 b","Pseudocheilinus hexataenia",3
"7964","Princess","4","2020 b","Pseudochromis fridmani",3
"7965","Princess","4","2020 b","Pseudochromis olivaceus",4
"7966","Princess","4","2020 b","Pterois miles",3
"7967","Princess","4","2020 b","Pycnochromis dimidiatus",14
"7968","Princess","4","2020 b","Scarus ferrugineus",1
"7969","Princess","4","2020 b","Spratelloides gracilis",1000
"7970","Princess","4","2020 b","Synodus variegatus",7
"7971","Princess","4","2020 b","Thalassoma rueppellii",4
"7972","Princess","4","2020 b","Tylosurus choram",2
"7973","Princess","4","2020 b","Zebrasoma xanthurum",1
"7974","Princess","4","2021 a","Acanthurus nigrofuscus",1
"7975","Princess","4","2021 a","Cephalopholis miniata",2
"7976","Princess","4","2021 a","Chaetodon fasciatus",2
"7977","Princess","4","2021 a","Cheilinus lunulatus",1
"7978","Princess","4","2021 a","Cheilodipterus lachneri",50
"7979","Princess","4","2021 a","Cheilodipterus novemstriatus",94
"7980","Princess","4","2021 a","Chromis flavaxilla",3
"7981","Princess","4","2021 a","Chromis viridis",27
"7982","Princess","4","2021 a","Cirripectes castaneus",2
"7983","Princess","4","2021 a","Coris aygula",2
"7984","Princess","4","2021 a","Ctenochaetus striatus",2
"7985","Princess","4","2021 a","Cyclichthys spilostylus",1
"7986","Princess","4","2021 a","Dascyllus trimaculatus",5
"7987","Princess","4","2021 a","Ecsenius frontalis",1
"7988","Princess","4","2021 a","Ecsenius nalolo",1
"7989","Princess","4","2021 a","Heniochus intermedius",3
"7990","Princess","4","2021 a","Neopomacentrus miryae",3
"7991","Princess","4","2021 a","Ostorhinchus cyanosoma",28
"7992","Princess","4","2021 a","Ostorhinchus nigrofasciatus",1
"7993","Princess","4","2021 a","Plagiotremus rhinorhynchos",1
"7994","Princess","4","2021 a","Pomacentrus sulfureus",2
"7995","Princess","4","2021 a","Pomacentrus trichrourus",5
"7996","Princess","4","2021 a","Pseudanthias squamipinnis",300
"7997","Princess","4","2021 a","Pseudocheilinus hexataenia",1
"7998","Princess","4","2021 a","Pseudochromis fridmani",1
"7999","Princess","4","2021 a","Pterois miles",3
"8000","Princess","4","2021 a","Pycnochromis dimidiatus",10
"8001","Princess","4","2021 a","Scarus niger",1
"8002","Princess","4","2021 a","Synodus variegatus",4
"8003","Princess","4","2021 a","Taeniamia fucata",4
"8004","Princess","4","2021 a","Thalassoma rueppellii",8
"8005","Princess","4","2021 a","Variola louti",1
"8006","Princess","4","2021 a","Zebrasoma xanthurum",10
"8007","Princess","4","2022 b","Acanthurus nigrofuscus",1
"8008","Princess","4","2022 b","Cephalopholis miniata",3
"8009","Princess","4","2022 b","Chaetodon fasciatus",2
"8010","Princess","4","2022 b","Chaetodon paucifasciatus",2
"8011","Princess","4","2022 b","Cheilodipterus novemstriatus",145
